timestamp,gyro_x,gyro_y,gyro_z
1523293283956,-1.4407701,-1.496164,-2.448244
1523293283960,-1.1385014,-2.2093585,-2.3121564
1523293284002,-0.6378271,-2.2871227,-1.8013622
1523293284007,0.002396845,-2.2237396,-1.0274476
1523293284040,0.69801456,-1.8221349,-0.3153183
1523293284044,1.582983,-1.7193369,0.23009712
1523293284084,2.7417245,-1.4998924,0.6154565
1523293284091,2.331065,-0.67005134,0.5723133
1523293284126,0.9214538,-0.6679208,0.24607609
1523293284133,0.34301516,-1.8327875,-0.49454904
1523293284175,0.082558,-0.6743124,-0.9606022
1523293284222,0.19600865,-0.6764429,-0.5222459
1523293284229,-0.2396845,2.1363878,-0.090281166
1523293284271,0.60293967,1.1973573,0.10279802
1523293284277,-0.6103965,-0.22796659,0.6154565
1523293284311,0.36432046,5.148956,1.1084076
1523293284315,2.036253,3.6693034,1.8924423
1523293284357,1.5017565,-0.25300032,1.8540928
1523293284396,1.4908376,-0.21252026,0.94941694
1523293284399,1.7094831,0.49694586,1.2128036
1523293284446,1.6266588,1.0950918,1.8178738
1523293284450,1.5680692,1.0242518,1.5744609
1523293284494,1.5741946,1.2532836,1.3885722
1523293284499,1.5614114,1.1190603,1.2769858
1523293284543,1.6490294,0.46232477,1.4583471
1523293284546,1.7984327,0.1470065,1.5888419
1523293284587,0.74914724,0.69668293,1.1536814
1523293284592,0.5363607,1.2378373,0.6737798
1523293284630,-0.257794,0.95447695,0.87165266
1523293284634,-0.23835292,0.52144694,0.82557994
1523293284674,-0.74914724,0.66632295,-0.11717909
1523293284681,-1.1030813,0.2828277,-1.0727214
1523293284743,-1.8876486,0.4079963,-1.9880497
1523293284752,-1.3938985,-1.3454291,-2.4612935
1523293284794,-2.036253,-1.3741912,-2.3608923
1523293284798,-2.4865935,-0.60773337,-2.8016455
1523293284804,-2.6013758,-0.49481535,-2.6751454
1523293284841,-2.5933864,0.38775626,-2.1505027
1523293284845,-2.3510387,0.38562572,-2.2394521
1523293284886,-1.9387813,-0.82398206,-2.4386566
1523293284927,-1.6868463,-2.267948,-2.2322617
1523293284932,-1.196292,-3.0567763,-1.6844494
1523293284965,-0.5499428,-2.808037,-1.0178602
1523293285017,0.07669904,-2.4719462,-0.38402784
1523293285021,0.9254485,-1.716141,0.26711506
1523293285056,2.3643544,-0.98750013,0.7781757
1523293285060,2.2250712,0.046871636,0.5390238
1523293285098,0.4082626,-0.5486112,0.042876896
1523293285132,0.07962852,-1.3171995,-0.84688526
1523293285136,0.13209279,-0.5704491,-1.0335728
1523293285178,-0.42024684,-0.76592517,-0.48016796
1523293285185,-0.56938386,2.2178805,-0.075101145
1523293285217,0.6359629,0.17949706,0.5318333
1523293285249,-0.30812773,1.8407769,1.1824435
1523293285261,2.0357203,4.85441,1.6258599
1523293285305,1.6402409,0.9491506,2.0005667
1523293285308,1.3025521,0.20772657,1.1566108
1523293285343,1.5536882,0.8772453,1.1685951
1523293285372,1.6008261,1.1105382,1.9110844
1523293285414,1.6064188,1.1685951,1.8005632
1523293285419,1.7291905,1.3672669,1.485245
1523293285459,1.6325178,1.3725933,1.315069
1523293285533,1.4940335,0.5832323,1.3739249
